dod,female,kommun60,experiment,foddar,ett
0.3783784,1,403,0,41,37
0.4390244,0,403,0,42,41
0.3846154,1,403,0,42,13
0.3939394,0,403,0,43,33
0.3181818,1,403,0,43,22
0.5625,0,403,0,44,32
0.3125,1,403,0,44,16
0.3636364,0,403,0,45,22
0.28,1,403,0,45,25
0.2272727,0,403,0,46,22
0.2727273,1,403,0,46,22
0.4545455,0,403,0,47,22
0.15,1,403,0,47,20
0.3181818,0,403,0,48,22
0.1363636,1,403,0,48,22
0.1,0,403,0,49,20
0.2727273,1,403,0,49,11
0.1,0,403,0,50,20
0.2380952,1,403,0,50,21
0.3913043,0,403,0,51,23
0.08,1,403,0,51,25
0.0869565,0,403,1,52,23
0.2,1,403,1,52,10
0.1578947,0,403,1,53,19
0.1578947,1,403,1,53,19
0,0,403,1,54,10
0.1666667,1,403,1,54,12
0.2142857,0,403,1,55,14
0,1,403,1,55,9
0,0,403,1,56,10
0,1,403,1,56,15
0.1666667,0,403,1,57,12
0.1428571,1,403,1,57,14
0.2727273,0,404,0,40,11
0.3636364,1,404,0,40,11
0,0,404,0,41,3
0,1,404,0,41,1
0.375,0,404,0,42,8
0.2666667,1,404,0,42,15
0.4,0,404,0,43,10
0.4,1,404,0,43,10
0,0,404,0,44,7
0.6666667,1,404,0,44,9
0.4285714,0,404,0,45,7
0.2857143,1,404,0,45,7
0,0,404,0,46,4
0,1,404,0,46,1
0.2285714,0,404,0,47,35
0.04,1,404,0,47,25
0.21875,0,404,0,48,32
0.16,1,404,0,48,25
0.2564103,0,404,0,49,39
0,1,404,0,49,23
0.1621622,0,404,0,50,37
0.1290323,1,404,0,50,31
0.2258064,0,404,0,51,31
0.2105263,1,404,0,51,19
0.1904762,0,404,0,52,42
0.09375,1,404,0,52,32
0.1351351,0,404,0,53,37
0.125,1,404,0,53,32
0,0,404,0,54,28
0,1,404,0,54,31
0.0322581,0,404,1,55,31
0.0909091,1,404,1,55,33
0.1538462,0,404,1,56,26
0.2,1,404,1,56,35
0.12,0,404,1,57,25
0,1,404,1,57,30
0.8,0,405,0,40,5
1,1,405,0,40,2
0,0,405,0,41,3
0,1,405,0,41,1
0,0,405,0,42,2
0,1,405,0,42,3
0.6666667,1,405,0,43,3
0,0,405,0,44,2
1,1,405,0,44,2
0,0,405,0,45,1
0,1,405,0,45,1
0,0,405,0,46,1
0,1,405,0,46,1
0.3333333,0,405,0,47,18
0.173913,1,405,0,47,23
0.137931,0,405,0,48,29
0.1034483,1,405,0,48,29
0.3571429,0,405,0,49,28
0.08,1,405,0,49,25
0.24,0,405,0,50,25
0.037037,1,405,0,50,27
0.3333333,0,405,0,51,36
0.1153846,1,405,0,51,26
0.1,0,405,0,52,30
0.2105263,1,405,0,52,19
0.1818182,0,405,0,53,33
0.1818182,1,405,0,53,22
0,0,405,0,54,16
0.2352941,1,405,0,54,17
0,0,405,1,55,16
0,1,405,1,55,19
0,0,405,1,56,13
0.0526316,1,405,1,56,19
0,0,405,1,57,13
0.1176471,1,405,1,57,17
0.5,0,406,0,40,6
0.4444444,1,406,0,40,9
0.4,0,406,0,41,10
0.5,1,406,0,41,6
0.6666667,0,406,0,42,6
0,1,406,0,42,5
0.2857143,0,406,0,43,7
0,1,406,0,43,5
0.4117647,0,406,0,44,17
0.1666667,1,406,0,44,12
0.0833333,0,406,0,45,12
0.2,1,406,0,45,5
0.0909091,0,406,0,46,11
0,1,406,0,46,11
0,0,406,0,47,23
0.1052632,1,406,0,47,19
0.1666667,0,406,0,48,18
0,1,406,0,48,14
0.0967742,0,406,0,49,31
0,1,406,0,49,13
0.1111111,0,406,0,50,18
0.2352941,1,406,0,50,17
0.1428571,0,406,0,51,14
0,1,406,0,51,24
0.1052632,0,406,0,52,19
0,1,406,0,52,22
0.0952381,0,406,0,53,21
0.125,1,406,0,53,16
0.3181818,0,406,0,54,22
0.2083333,1,406,0,54,24
0.35,0,406,0,55,20
0.2666667,1,406,0,55,15
0.05,0,406,1,56,20
0.12,1,406,1,56,25
0.0454545,0,406,1,57,22
0.2142857,1,406,1,57,14
0.2941177,0,407,0,40,17
0.5333334,1,407,0,40,15
0.5714286,0,407,0,41,7
0,1,407,0,41,4
0.5,0,407,0,42,14
0.4444444,1,407,0,42,18
0.5,0,407,0,43,14
0.4210526,1,407,0,43,19
0.2777778,0,407,0,44,18
0.5,1,407,0,44,10
0,0,407,0,45,5
0.3076923,1,407,0,45,13
0,0,407,0,46,4
0.3333333,1,407,0,46,6
0.275,0,407,0,47,80
0.1486486,1,407,0,47,74
0.2222222,0,407,0,48,81
0.1290323,1,407,0,48,62
0.3392857,0,407,0,49,56
0.2380952,1,407,0,49,63
0.3174603,0,407,0,50,63
0.1034483,1,407,0,50,58
0.1714286,0,407,0,51,70
0.1212121,1,407,0,51,66
0.1034483,0,407,0,52,58
0.1282051,1,407,0,52,78
0.2156863,0,407,0,53,51
0.09375,1,407,0,53,64
0.1090909,0,407,0,54,55
0.0714286,1,407,0,54,42
0.1388889,0,407,1,55,36
0.0714286,1,407,1,55,56
0.2622951,0,407,1,56,61
0.0512821,1,407,1,56,39
0.1296296,0,407,1,57,54
0.04,1,407,1,57,50
0,1,408,0,40,2
1,0,408,0,43,1
0,0,408,0,44,1
0,0,408,0,45,2
0,1,408,0,45,1
0,1,408,0,46,1
0.2941177,0,408,0,47,34
0.3448276,1,408,0,47,29
0.225,0,408,0,48,40
0.1333333,1,408,0,48,30
0.2258064,0,408,0,49,31
0.1612903,1,408,0,49,31
0.2631579,0,408,0,50,38
0.25,1,408,0,50,16
0.1666667,0,408,0,51,24
0.15625,1,408,0,51,32
0.1923077,0,408,0,52,26
0,1,408,0,52,25
0.0769231,0,408,0,53,26
0.12,1,408,0,53,25
0.2173913,0,408,0,54,23
0.1333333,1,408,0,54,15
0.0740741,0,408,1,55,27
0.0909091,1,408,1,55,22
0.0526316,0,408,1,56,19
0.0909091,1,408,1,56,22
0,0,408,1,57,20
0.1363636,1,408,1,57,22
1,0,409,0,40,3
0.8,1,409,0,40,10
0.6666667,0,409,0,41,3
0,1,409,0,41,2
0.3333333,0,409,0,42,3
0.5,1,409,0,42,8
0,0,409,0,43,1
0,0,409,0,44,3
0,1,409,0,44,1
0,0,409,0,46,1
0.2608696,0,409,0,47,23
0.1904762,1,409,0,47,21
0.4090909,0,409,0,48,22
0.25,1,409,0,48,24
0.16,0,409,1,49,25
0.3571429,1,409,1,49,28
0.1923077,0,409,1,50,26
0.2,1,409,1,50,15
0.2692308,0,409,1,51,26
0.0714286,1,409,1,51,14
0.1904762,0,409,1,52,21
0.0869565,1,409,1,52,23
0.36,0,409,1,53,25
0.0833333,1,409,1,53,24
0.1875,0,409,1,54,16
0,1,409,1,54,13
0.047619,0,409,1,55,21
0.3,1,409,1,55,20
0.1,0,409,1,56,20
0,1,409,1,56,20
0.3125,0,409,1,57,16
0.0909091,1,409,1,57,22
1,0,410,,40,3
0,1,410,,40,2
0.5263158,0,411,0,40,19
0.1666667,1,411,0,40,18
0.2857143,0,411,0,41,14
0.375,1,411,0,41,16
0.12,0,411,0,42,25
0.3333333,1,411,0,42,24
0.4,0,411,0,43,15
0.173913,1,411,0,43,23
0,0,411,0,44,11
0.0909091,1,411,0,44,11
0.2222222,0,411,0,45,9
0.1176471,1,411,0,45,17
0,0,411,0,46,7
0.4,1,411,0,46,5
0.3389831,0,411,0,47,59
0.2923077,1,411,0,47,65
0.2272727,0,411,0,48,66
0.0444444,1,411,0,48,45
0.1794872,0,411,0,49,78
0.1481481,1,411,0,49,54
0.2985075,0,411,0,50,67
0.1176471,1,411,0,50,51
0.2444444,0,411,0,51,45
0.1641791,1,411,0,51,67
0.2,0,411,0,52,50
0.1724138,1,411,0,52,58
0.1428571,0,411,0,53,49
0.1707317,1,411,0,53,41
0.1282051,0,411,0,54,39
0.030303,1,411,0,54,33
0.2244898,0,411,1,55,49
0.075,1,411,1,55,40
0.1578947,0,411,1,56,57
0.1111111,1,411,1,56,45
0.0444444,0,411,1,57,45
0.0512821,1,411,1,57,39
0.2941177,0,412,0,40,17
0.0625,1,412,0,40,16
0.2857143,0,412,0,41,14
0.3809524,1,412,0,41,21
0.4166667,0,412,0,42,12
0.2857143,1,412,0,42,21
0.5185185,0,412,0,43,27
0.2631579,1,412,0,43,19
0.3529412,0,412,0,44,34
0.137931,1,412,0,44,29
0.2352941,0,412,0,45,17
0.3448276,1,412,0,45,29
0,0,412,0,46,7
0.5,1,412,0,46,6
0.2051282,0,412,0,47,39
0.0930233,1,412,0,47,43
0.2857143,0,412,0,48,28
0.25,1,412,0,48,36
0.1219512,0,412,0,49,41
0.2352941,1,412,0,49,34
0.3409091,0,412,0,50,44
0.2307692,1,412,0,50,26
0.24,0,412,0,51,25
0.037037,1,412,0,51,27
0.25,0,412,0,52,32
0,1,412,0,52,24
0.2432432,0,412,0,53,37
0.125,1,412,0,53,32
0.1153846,0,412,0,54,26
0.0952381,1,412,0,54,21
0.125,0,412,0,55,32
0.2142857,1,412,0,55,28
0.1290323,0,412,0,56,31
0.08,1,412,0,56,25
0.137931,0,412,1,57,29
0.1142857,1,412,1,57,35
0.8,0,413,0,40,5
0,1,413,0,40,1
0,0,413,0,41,3
0.6666667,1,413,0,41,3
0,0,413,0,42,2
0,1,413,0,42,3
0,0,413,0,43,1
0,1,413,0,43,2
1,0,413,0,45,2
0,0,413,1,46,1
1,1,413,1,46,1
0.4,0,413,1,47,10
0.3333333,1,413,1,47,15
0.25,0,413,1,48,8
0,1,413,1,48,5
0,0,413,1,49,8
0,1,413,1,49,10
0.3,0,413,1,50,10
0,1,413,1,50,5
0.4,0,413,1,51,10
0,1,413,1,51,4
0.375,0,413,1,52,8
0,1,413,1,52,5
0,0,413,1,53,8
0.1,1,413,1,53,10
0,0,413,1,54,3
0.3333333,1,413,1,54,6
0,0,413,1,55,3
0,1,413,1,55,7
0.2857143,0,413,1,56,7
0.25,1,413,1,56,4
0.3636364,0,413,1,57,11
0,1,413,1,57,11
0.1666667,0,414,0,40,6
0.5555556,1,414,0,40,9
1,0,414,0,41,2
0.375,1,414,0,41,8
0.3333333,0,414,0,42,6
0.625,1,414,0,42,8
0.8,0,414,0,43,5
0.4285714,1,414,0,43,7
0.5,0,414,0,44,4
0,1,414,0,44,1
0.6666667,0,414,0,45,3
0.6666667,1,414,0,45,3
0,0,414,0,46,4
0.3658537,0,414,0,47,41
0.1111111,1,414,0,47,27
0.2222222,0,414,0,48,27
0.1111111,1,414,0,48,27
0.2121212,0,414,0,49,33
0.1111111,1,414,0,49,36
0.2962963,0,414,0,50,27
0.1,1,414,0,50,20
0.08,0,414,0,51,25
0,1,414,0,51,14
0.1481481,0,414,0,52,27
0.2272727,1,414,0,52,22
0.0909091,0,414,0,53,22
0.0555556,1,414,0,53,18
0.1538462,0,414,0,54,13
0.1481481,1,414,0,54,27
0.173913,0,414,0,55,23
0.0909091,1,414,0,55,11
0.0869565,0,414,0,56,23
0,1,414,0,56,21
0.0714286,0,414,1,57,14
0,1,414,1,57,11
0.5416667,0,415,0,40,24
0.2727273,1,415,0,40,11
0.2222222,0,415,0,41,9
0.2608696,1,415,0,41,23
0.4210526,0,415,0,42,19
0.5714286,1,415,0,42,21
0.3888889,0,415,0,43,36
0.1176471,1,415,0,43,17
0.4375,0,415,0,44,48
0.3170732,1,415,0,44,41
0.5172414,0,415,0,45,29
0.1290323,1,415,0,45,31
0.2592593,0,415,0,46,27
0.2105263,1,415,0,46,19
0.4166667,0,415,0,47,24
0.2857143,1,415,0,47,21
0.4615385,0,415,0,48,26
0.2142857,1,415,0,48,28
0.3636364,0,415,0,49,22
0.4375,1,415,0,49,16
0.3809524,0,415,0,50,21
0.1428571,1,415,0,50,14
0,0,415,0,51,7
0.0526316,1,415,0,51,19
0.3157895,0,415,0,52,19
0.1666667,1,415,0,52,12
0.25,0,415,0,53,12
0,1,415,0,53,13
0.1578947,0,415,0,54,19
0,1,415,0,54,7
0,0,415,0,55,7
0,1,415,0,55,13
0.0769231,0,415,0,56,13
0.1111111,1,415,0,56,18
0,0,415,1,57,8
0,1,415,1,57,9
0,0,416,0,40,2
0,1,416,0,40,2
1,0,416,0,41,3
0.6666667,1,416,0,41,6
0.5,0,416,0,42,4
0.6428571,1,416,0,42,14
0,0,416,0,43,4
0,1,416,0,43,1
0.3333333,0,416,0,44,6
0,1,416,0,44,1
0.3333333,0,416,0,45,6
0,1,416,0,45,3
0,0,416,0,46,2
0,1,416,0,46,1
0.2352941,0,416,0,47,17
0.1875,1,416,0,47,16
0.25,0,416,0,48,16
0.0869565,1,416,0,48,23
0.4761905,0,416,0,49,21
0.0588235,1,416,0,49,17
0,0,416,0,50,13
0,1,416,0,50,7
0,0,416,0,51,24
0,1,416,0,51,12
0.0714286,0,416,0,52,14
0.3529412,1,416,0,52,17
0.3529412,0,416,0,53,17
0.125,1,416,0,53,8
0.2222222,0,416,0,54,18
0.1764706,1,416,0,54,17
0.1764706,0,416,0,55,17
0.0833333,1,416,0,55,12
0.1333333,0,416,0,56,15
0,1,416,0,56,10
0,0,416,1,57,9
0,1,416,1,57,7
0,0,417,0,40,1
0,1,417,0,40,1
1,0,417,0,41,1
0,1,417,0,41,3
0,0,417,0,42,2
1,0,417,0,43,1
0,1,417,0,45,1
1,1,417,0,46,2
0.2424242,0,417,0,47,33
0.0740741,1,417,0,47,27
0.21875,0,417,0,48,32
0,1,417,0,48,16
0.1935484,0,417,0,49,31
0.24,1,417,0,49,25
0,0,417,0,50,27
0.0909091,1,417,0,50,22
0.1666667,0,417,1,51,18
0,1,417,1,51,11
0.16,0,417,1,52,25
0.173913,1,417,1,52,23
0.1538462,0,417,1,53,26
0,1,417,1,53,24
0.28,0,417,1,54,25
0.1052632,1,417,1,54,19
0.1764706,0,417,1,55,17
0.2857143,1,417,1,55,21
0.2857143,0,417,1,56,21
0,1,417,1,56,23
0,0,417,1,57,18
0.0952381,1,417,1,57,21
0,1,418,0,40,5
0,0,418,0,41,1
1,1,418,0,41,2
0,1,418,0,42,2
0,0,418,0,43,2
0,1,418,0,43,1
0,0,418,0,44,1
0,1,418,0,44,2
0.5714286,1,418,0,45,7
0,0,418,0,46,2
0.4444444,0,418,0,47,45
0.1333333,1,418,0,47,30
0.2307692,0,418,0,48,26
0.1714286,1,418,0,48,35
0.3488372,0,418,0,49,43
0.2647059,1,418,0,49,34
0.1176471,0,418,0,50,34
0.1428571,1,418,0,50,35
0.1428571,0,418,0,51,28
0.2413793,1,418,0,51,29
0.1304348,0,418,1,52,23
0.1176471,1,418,1,52,17
0.1724138,0,418,1,53,29
0.1363636,1,418,1,53,22
0.1785714,0,418,1,54,28
0.2631579,1,418,1,54,19
0.28,0,418,1,55,25
0,1,418,1,55,10
0,0,418,1,56,18
0,1,418,1,56,30
0.2,0,418,1,57,30
0,1,418,1,57,15
0.3548387,0,419,0,40,31
0.2307692,1,419,0,40,26
0.5454546,0,419,0,41,22
0.1111111,1,419,0,41,9
0.4814815,0,419,0,42,27
0.3333333,1,419,0,42,18
0.4166667,0,419,0,43,24
0.1578947,1,419,0,43,19
0.4375,0,419,0,44,16
0.0769231,1,419,0,44,26
0.2222222,0,419,0,45,27
0.1538462,1,419,0,45,13
0.3125,0,419,0,46,32
0.1785714,1,419,0,46,28
0.2419355,0,419,0,47,62
0.2179487,1,419,0,47,78
0.2696629,0,419,0,48,89
0.1216216,1,419,0,48,74
0.247191,0,419,0,49,89
0.1388889,1,419,0,49,72
0.1,0,419,0,50,80
0.1772152,1,419,0,50,79
0.0652174,0,419,1,51,46
0.0886076,1,419,1,51,79
0.0819672,0,419,1,52,61
0,1,419,1,52,68
0.1846154,0,419,1,53,65
0.0441176,1,419,1,53,68
0.1587302,0,419,1,54,63
0.1896552,1,419,1,54,58
0.0377358,0,419,1,55,53
0.1272727,1,419,1,55,55
0.1929825,0,419,1,56,57
0.0754717,1,419,1,56,53
0.1568628,0,419,1,57,51
0,1,419,1,57,48
0,0,420,0,40,1
1,1,420,0,40,2
0,0,420,0,41,1
0.5,1,420,0,41,2
0,0,420,0,43,1
0.5,0,420,0,44,2
0,1,420,0,44,1
0,0,420,0,45,1
0,1,420,0,45,4
0.5,0,420,0,46,4
0.2222222,0,420,0,47,36
0.1818182,1,420,0,47,33
0.2424242,0,420,0,48,33
0.25,1,420,0,48,40
0.2926829,0,420,0,49,41
0.1136364,1,420,0,49,44
0.2222222,0,420,0,50,45
0.0666667,1,420,0,50,30
0.2222222,0,420,0,51,36
0.21875,1,420,0,51,32
0,0,420,1,52,35
0.0625,1,420,1,52,32
0.1111111,0,420,1,53,27
0.0689655,1,420,1,53,29
0.0909091,0,420,1,54,33
0.0882353,1,420,1,54,34
0.1785714,0,420,1,55,28
0.15,1,420,1,55,20
0,0,420,1,56,33
0,1,420,1,56,24
0.2,0,420,1,57,40
0.1666667,1,420,1,57,30
0,1,421,0,41,1
0.6666667,0,421,0,42,3
0,1,421,0,42,1
0,0,421,0,43,1
0,1,421,0,43,1
0,0,421,0,44,1
0,1,421,0,44,1
0.1481481,0,421,0,47,27
0.0909091,1,421,0,47,22
0.1142857,0,421,0,48,35
0.2,1,421,0,48,30
0.1666667,0,421,0,49,18
0.1481481,1,421,0,49,27
0.3333333,0,421,0,50,24
0.1621622,1,421,0,50,37
0.25,0,421,0,51,24
0.1111111,1,421,0,51,27
0.1333333,0,421,1,52,30
0.0909091,1,421,1,52,22
0.15,0,421,1,53,20
0.0714286,1,421,1,53,14
0.2608696,0,421,1,54,23
0.1578947,1,421,1,54,19
0,0,421,1,55,16
0.173913,1,421,1,55,23
0.0869565,0,421,1,56,23
0.0952381,1,421,1,56,21
0.2380952,0,421,1,57,21
0,1,421,1,57,12
0,0,422,0,40,1
1,1,422,0,40,2
0,1,422,0,41,3
0.8,0,422,0,42,5
0.5,1,422,0,42,4
0,0,422,0,43,3
0,1,422,0,43,1
0,0,422,0,45,1
0,0,422,0,46,1
0.2380952,0,422,0,47,42
0.375,1,422,0,47,32
0.1212121,0,422,0,48,33
0.1388889,1,422,0,48,36
0.0952381,0,422,0,49,42
0.0512821,1,422,0,49,39
0.1860465,0,422,0,50,43
0.1875,1,422,0,50,32
0.1904762,0,422,0,51,42
0.0416667,1,422,0,51,24
0.1891892,0,422,0,52,37
0,1,422,0,52,32
0.1612903,0,422,0,53,31
0.0909091,1,422,0,53,22
0,0,422,0,54,29
0.1621622,1,422,0,54,37
0.1666667,0,422,1,55,36
0.1842105,1,422,1,55,38
0.0869565,0,422,1,56,23
0.1944444,1,422,1,56,36
0.030303,0,422,1,57,33
0.08,1,422,1,57,25
0,1,423,0,40,2
0.4,0,423,0,41,5
1,1,423,0,41,2
1,0,423,0,42,1
0,1,423,0,42,3
0,1,423,0,43,2
0,1,423,0,44,1
0.2,0,423,0,47,20
0.1428571,1,423,0,47,21
0.0714286,0,423,0,48,14
0.25,1,423,0,48,20
0.047619,0,423,0,49,21
0.0869565,1,423,0,49,23
0.1,0,423,0,50,20
0.1111111,1,423,0,50,18
0.125,0,423,0,51,16
0,1,423,0,51,13
0.1666667,0,423,0,52,18
0.1052632,1,423,0,52,19
0.1,0,423,0,53,20
0,1,423,0,53,22
0.0625,0,423,1,54,16
0.2,1,423,1,54,20
0,0,423,1,55,8
0.1764706,1,423,1,55,17
0.2380952,0,423,1,56,21
0.3,1,423,1,56,10
0,0,423,1,57,16
0,1,423,1,57,10
0,0,424,0,40,6
0.6666667,1,424,0,40,6
0.6666667,0,424,0,41,3
0.25,1,424,0,41,8
0.8,0,424,0,42,5
0,1,424,0,42,1
0.5,0,424,0,43,4
0,1,424,0,43,2
0,0,424,0,44,1
0,1,424,0,44,4
1,1,424,0,45,2
0,0,424,0,46,2
0.1785714,0,424,0,47,28
0.2222222,1,424,0,47,36
0.4166667,0,424,0,48,36
0.3255814,1,424,0,48,43
0.1818182,0,424,0,49,44
0.1212121,1,424,0,49,33
0.21875,0,424,0,50,32
0.1142857,1,424,0,50,35
0.2972973,0,424,0,51,37
0.0357143,1,424,0,51,28
0.1388889,0,424,0,52,36
0.2121212,1,424,0,52,33
0.0666667,0,424,0,53,30
0.21875,1,424,0,53,32
0.1923077,0,424,0,54,26
0.0434783,1,424,0,54,23
0.2068966,0,424,1,55,29
0.1081081,1,424,1,55,37
0.125,0,424,1,56,32
0.1304348,1,424,1,56,23
0.0357143,0,424,1,57,28
0.08,1,424,1,57,25
0.4,0,425,0,40,5
0.4285714,1,425,0,40,7
0.125,0,425,0,41,8
0.5,1,425,0,41,4
0.6666667,0,425,0,42,3
0.5,1,425,0,42,4
0.6666667,0,425,0,43,3
0,1,425,0,43,1
0,1,425,0,45,1
0.3404255,0,425,0,47,47
0.2368421,1,425,0,47,38
0.2777778,0,425,0,48,36
0.1489362,1,425,0,48,47
0.1935484,0,425,0,49,31
0,1,425,0,49,33
0.1212121,0,425,0,50,33
0.1764706,1,425,0,50,34
0.08,0,425,0,51,25
0.0434783,1,425,0,51,23
0.0740741,0,425,1,52,27
0,1,425,1,52,28
0.0571429,0,425,1,53,35
0.0322581,1,425,1,53,31
0.1515152,0,425,1,54,33
0.0833333,1,425,1,54,24
0.173913,0,425,1,55,23
0.125,1,425,1,55,32
0,0,425,1,56,28
0.08,1,425,1,56,25
0.1875,0,425,1,57,32
0.0322581,1,425,1,57,31
0,0,426,0,40,5
0,1,426,0,40,2
0.5,0,426,0,41,8
0.3846154,1,426,0,41,13
0.4444444,0,426,0,42,9
0,1,426,0,42,5
0.5714286,0,426,0,43,7
0.5714286,1,426,0,43,7
0.6923077,0,426,0,44,13
0.4,1,426,0,44,5
0.3157895,0,426,0,45,19
0.2666667,1,426,0,45,15
0.4545455,0,426,0,46,11
0.2222222,1,426,0,46,9
0.25,0,426,0,47,52
0.3111111,1,426,0,47,45
0.1320755,0,426,0,48,53
0.3018868,1,426,0,48,53
0.3333333,0,426,0,49,66
0.0465116,1,426,0,49,43
0.2075472,0,426,0,50,53
0.1333333,1,426,0,50,45
0.075,0,426,0,51,40
0.1395349,1,426,0,51,43
0.09375,0,426,1,52,32
0.2368421,1,426,1,52,38
0.131579,0,426,1,53,38
0.1515152,1,426,1,53,33
0.1515152,0,426,1,54,33
0.1578947,1,426,1,54,38
0.0930233,0,426,1,55,43
0.0571429,1,426,1,55,35
0,0,426,1,56,28
0.0666667,1,426,1,56,15
0.2962963,0,426,1,57,27
0.0666667,1,426,1,57,30
0.6666667,0,427,0,40,3
0.368421,0,427,0,47,19
0.2222222,1,427,0,47,9
0.368421,0,427,0,48,19
0.3333333,1,427,0,48,12
0.2222222,0,427,0,49,9
0.0833333,1,427,0,49,12
0.2,0,427,0,50,10
0,1,427,0,50,10
0,0,427,1,51,6
0.2307692,1,427,1,51,13
0,0,427,1,52,10
0,1,427,1,52,14
0,0,427,1,53,16
0.1666667,1,427,1,53,12
0,0,427,1,54,6
0,1,427,1,54,8
0,0,427,1,55,2
0,1,427,1,55,12
0.5,0,427,1,56,8
0.2857143,1,427,1,56,7
0.2,0,427,1,57,20
0,1,427,1,57,3
0.5,0,428,0,40,6
0.3333333,1,428,0,40,3
0.3333333,0,428,0,41,3
0.1666667,1,428,0,41,6
0,0,428,0,42,2
0,1,428,0,42,2
0,0,428,0,43,1
1,0,428,0,44,1
1,1,428,0,44,2
1,0,428,0,45,4
0.5,1,428,0,45,2
0.2903226,0,428,0,47,93
0.2375,1,428,0,47,80
0.2696629,0,428,0,48,89
0.2159091,1,428,0,48,88
0.2043011,0,428,0,49,93
0.2207792,1,428,0,49,77
0.2525252,0,428,0,50,99
0.0392157,1,428,0,50,51
0.2077922,0,428,0,51,77
0.1066667,1,428,0,51,75
0.1190476,0,428,0,52,84
0.0634921,1,428,0,52,63
0.0819672,0,428,1,53,61
0.1304348,1,428,1,53,69
0.1269841,0,428,1,54,63
0.078125,1,428,1,54,64
0.2051282,0,428,1,55,78
0.1428571,1,428,1,55,70
0.1162791,0,428,1,56,86
0.1097561,1,428,1,56,82
0.0294118,0,428,1,57,68
0.0746269,1,428,1,57,67
0,0,429,0,40,1
0,1,429,0,40,1
0,0,429,0,41,3
0,1,429,0,41,1
0.8,0,429,0,42,5
0,1,429,0,43,1
1,0,429,0,44,2
0.5,0,429,0,45,2
0.6666667,1,429,0,45,3
0.1052632,0,429,0,47,19
0.1904762,1,429,0,47,21
0.2,0,429,0,48,10
0,1,429,0,48,17
0.1052632,0,429,0,49,19
0.2,1,429,0,49,20
0,0,429,0,50,8
0.1578947,1,429,0,50,19
0,0,429,0,51,15
0.2,1,429,0,51,20
0.1538462,0,429,1,52,13
0,1,429,1,52,16
0.0833333,0,429,1,53,12
0,1,429,1,53,10
0.0555556,0,429,1,54,18
0.1666667,1,429,1,54,12
0.2222222,0,429,1,55,18
0,1,429,1,55,9
0.25,0,429,1,56,12
0,1,429,1,56,16
0,0,429,1,57,8
0.1538462,1,429,1,57,13
0,0,460,0,40,3
0,0,460,0,41,1
0,1,460,0,41,2
0,0,460,0,42,1
0,1,460,0,42,1
0,1,460,0,43,1
0.5,1,460,0,44,4
1,1,460,0,45,1
0,1,460,0,46,1
0.3703704,0,460,0,47,27
0.0967742,1,460,0,47,31
0.2222222,0,460,0,48,27
0.2820513,1,460,0,48,39
0.483871,0,460,0,49,31
0,1,460,0,49,16
0.28,0,460,0,50,25
0.1578947,1,460,0,50,38
0.1290323,0,460,0,51,31
0.173913,1,460,0,51,23
0.0666667,0,460,0,52,30
0.1290323,1,460,0,52,31
0.1176471,0,460,0,53,17
0.2692308,1,460,0,53,26
0.0952381,0,460,1,54,21
0.125,1,460,1,54,24
0.2105263,0,460,1,55,19
0.05,1,460,1,55,20
0.0714286,0,460,1,56,28
0.1363636,1,460,1,56,22
0.0555556,0,460,1,57,18
0,1,460,1,57,26
0.5,0,461,0,40,10
0,1,461,0,40,5
0.4,0,461,0,41,5
0.3333333,1,461,0,41,6
0.3,0,461,0,42,10
0,1,461,0,42,5
0.8,0,461,0,43,5
0,1,461,0,43,2
0.2857143,0,461,0,44,7
0.6666667,1,461,0,44,3
0.3333333,0,461,0,45,6
0,1,461,0,45,2
0,0,461,0,46,1
0,1,461,0,46,3
0.3,0,461,0,47,30
0.1666667,1,461,0,47,24
0.125,0,461,0,48,24
0.1052632,1,461,0,48,19
0.3571429,0,461,0,49,28
0.2,1,461,0,49,25
0.2,0,461,0,50,25
0,1,461,0,50,19
0.1034483,0,461,0,51,29
0.3076923,1,461,0,51,26
0.2222222,0,461,0,52,27
0.0909091,1,461,0,52,22
0.1304348,0,461,0,53,23
0.0740741,1,461,0,53,27
0.16,0,461,0,54,25
0,1,461,0,54,23
0.0434783,0,461,1,55,23
0.0833333,1,461,1,55,24
0.1111111,0,461,1,56,18
0,1,461,1,56,14
0.1428571,0,461,1,57,28
0.0833333,1,461,1,57,24
0.4588608,0,480,0,40,316
0.3650794,1,480,0,40,252
0.365019,0,480,0,41,263
0.2846715,1,480,0,41,274
0.336478,0,480,0,42,318
0.2192691,1,480,0,42,301
0.3522727,0,480,0,43,352
0.3065476,1,480,0,43,336
0.3366834,0,480,0,44,398
0.2323232,1,480,0,44,396
0.2895442,0,480,0,45,373
0.2326203,1,480,0,45,374
0.2718447,0,480,0,46,412
0.1972973,1,480,0,46,370
0.2626263,0,480,0,47,198
0.198895,1,480,0,47,181
0.2028302,0,480,0,48,212
0.1526316,1,480,0,48,190
0.1363636,0,480,0,49,176
0.1069182,1,480,0,49,159
0.258427,0,480,0,50,178
0.1342282,1,480,0,50,149
0.1694915,0,480,0,51,177
0.0977444,1,480,0,51,133
0.2026144,0,480,0,52,153
0.1782946,1,480,0,52,129
0.1823529,0,480,0,53,170
0.0918919,1,480,0,53,185
0.1363636,0,480,0,54,176
0.0654762,1,480,0,54,168
0.0808824,0,480,1,55,136
